employee_id,age,gender,years_at_company,job_role,monthly_income,work_life_balance,job_satisfaction,performance_rating,number_of_promotions,overtime,distance_from_home,education_level,marital_status,number_of_dependents,job_level,company_size,company_tenure,remote_work,leadership_opportunities,innovation_opportunities,company_reputation,employee_recognition,attrition
71859,33,2,6,4,6473,4,1,1,4,1,78,2,1,0,1,1,72,2,2,2,4,3,1
72339,53,1,8,5,9983,2,3,4,0,2,59,1,1,1,3,2,55,1,2,2,2,3,2
73620,45,2,10,5,6623,3,3,1,1,2,33,5,1,2,2,2,60,2,2,2,2,4,1
68295,20,1,3,1,4830,1,3,3,4,2,50,3,3,2,1,2,42,2,2,2,4,4,2
24974,56,1,34,1,5729,2,1,3,1,2,83,2,1,4,3,3,82,2,2,2,3,4,2
13459,34,1,15,1,4662,2,1,4,3,1,18,4,3,0,3,1,85,2,2,2,2,3,1
1119,20,1,3,3,2030,3,3,4,1,2,94,4,1,1,3,1,64,2,2,1,2,4,1
22683,40,1,1,1,5796,1,1,1,3,2,32,1,1,2,1,2,42,1,2,2,3,4,2
12690,20,1,6,2,8162,2,2,2,0,2,36,4,3,0,3,1,29,2,2,2,2,1,1
29982,42,2,24,5,9516,1,1,3,0,2,37,2,3,5,3,2,49,2,2,2,3,3,1
30647,46,1,35,1,5079,4,1,3,0,2,58,4,1,1,1,1,76,2,2,2,2,2,2
26730,44,1,5,2,6291,2,1,3,2,2,46,4,1,1,2,1,6,2,2,2,3,3,2
71804,35,1,4,1,3393,3,3,3,1,2,61,1,1,3,2,1,47,2,2,2,2,1,1
45922,26,2,17,4,5653,1,1,3,0,1,29,4,2,4,3,1,73,2,2,2,3,1,1
53315,56,2,11,2,8832,3,3,1,1,2,32,4,3,0,3,1,31,2,2,1,1,1,1
3841,34,2,6,5,10043,3,3,1,2,1,27,5,2,1,1,2,11,2,2,2,2,3,2
68736,29,2,1,1,4492,3,3,3,0,2,18,2,3,1,2,2,36,2,2,2,2,4,1
27838,25,1,17,1,4727,2,1,1,0,1,36,1,3,2,3,3,84,1,2,2,2,4,1
8148,36,1,11,5,10938,2,1,3,1,2,86,5,2,0,1,3,79,2,2,2,2,3,2
1737,52,1,16,1,4466,2,3,3,1,1,83,3,3,0,2,2,61,1,2,2,3,3,2
47561,31,1,11,2,8183,2,1,3,0,2,51,2,1,1,2,1,66,2,2,2,2,2,1
71552,27,2,5,1,3439,3,1,4,2,2,21,4,1,1,1,2,61,2,2,2,2,4,2
628,43,2,31,1,3830,3,1,4,2,1,63,5,2,1,2,1,43,2,2,2,2,3,2
30614,55,2,40,5,8323,3,1,3,2,1,11,5,3,1,2,3,68,1,2,2,2,3,2
69721,54,1,11,3,5192,1,4,3,0,1,32,5,1,0,2,1,17,2,2,1,2,3,1
3336,55,1,46,3,7311,3,2,3,0,1,40,4,1,2,3,3,63,2,2,2,2,4,2
39576,30,2,14,2,7446,4,1,1,0,2,74,2,1,5,1,1,47,2,2,1,1,3,2
14517,51,1,1,3,8145,3,1,3,0,2,3,5,1,2,2,3,22,2,2,2,2,1,2
5856,18,1,5,4,6372,2,1,3,1,1,91,4,1,3,3,1,23,2,2,2,2,4,2
21096,43,2,20,4,4743,3,4,4,0,2,29,5,1,0,2,1,89,1,2,2,3,1,2
33959,56,2,48,5,10583,2,3,3,0,2,32,1,1,2,1,2,102,2,2,2,2,4,2
67477,57,1,31,4,6164,2,1,1,1,1,4,2,1,1,2,3,110,1,1,2,2,3,2
51506,38,1,18,2,4914,4,1,3,0,1,46,2,2,0,2,1,51,2,2,2,2,3,2
8401,37,2,6,1,4503,1,1,3,1,1,62,5,1,0,2,1,81,2,2,2,3,4,1
10174,53,1,32,5,11853,3,1,4,1,1,80,4,1,2,1,2,105,2,2,2,2,4,2
43469,23,1,1,1,4927,3,2,3,4,2,21,5,3,1,2,3,75,2,2,2,2,1,1
10767,37,2,28,5,10885,4,1,3,2,2,29,4,3,2,3,3,97,2,2,1,4,4,1
61148,39,1,5,4,6810,2,2,3,1,2,48,1,2,1,3,1,66,2,2,2,1,4,1
47101,36,1,12,2,10315,2,2,4,0,1,68,5,1,2,3,2,25,2,2,1,2,4,1
34252,44,1,10,5,9906,1,1,3,1,2,93,5,3,0,3,1,36,1,2,2,2,4,1
72488,49,1,36,4,5668,2,1,3,2,1,17,4,3,1,2,1,79,2,2,2,4,3,2
15836,26,2,12,2,5828,4,1,3,0,2,25,5,3,0,3,1,76,2,2,2,2,1,1
23177,22,1,14,2,8131,2,1,4,4,2,52,4,1,0,1,1,80,1,2,2,2,4,2
61913,39,2,8,1,5645,1,1,3,0,2,95,4,3,3,3,3,31,2,2,2,2,2,1
15607,54,1,14,3,8778,3,1,1,2,2,8,4,2,1,1,3,50,2,2,2,2,4,2
38449,42,1,28,3,7720,3,1,2,1,2,98,4,2,3,1,2,68,2,2,2,3,4,1
52700,41,1,32,5,7617,1,2,1,1,2,69,5,3,5,3,3,35,2,2,1,2,4,2
53989,49,2,34,5,7268,3,1,3,0,2,76,4,1,0,2,3,94,1,2,2,4,1,2
20476,55,2,13,4,6702,4,1,3,0,2,58,5,1,2,1,3,91,2,2,2,2,3,2
23081,20,1,10,1,6108,2,2,3,0,2,85,4,1,0,3,1,32,2,2,2,2,3,1
70050,49,2,26,3,7532,2,1,3,0,2,75,4,3,3,3,1,81,2,2,2,3,4,1
46513,28,2,16,4,5066,4,1,4,1,1,61,5,3,2,2,1,48,1,2,2,4,1,1
49400,29,1,10,5,10573,2,1,2,0,2,79,4,1,1,2,1,34,2,2,2,2,1,2
66699,36,1,6,2,9204,4,1,3,1,2,67,4,1,5,2,3,12,2,2,2,2,3,1
56983,19,1,5,4,5599,1,1,1,0,2,54,1,2,0,3,2,62,2,2,2,3,4,2
20888,51,1,43,5,10555,2,1,3,0,2,49,4,1,0,2,1,105,1,2,2,2,4,2
62950,57,2,35,3,6990,1,3,3,0,2,68,5,1,5,2,3,36,1,2,2,3,4,2
39788,26,2,13,2,7960,3,3,3,0,2,85,4,3,3,3,1,84,2,2,1,2,3,1
10063,27,2,15,5,10652,2,1,3,0,2,74,1,1,4,3,1,20,2,2,2,2,4,1
5611,48,1,12,1,4680,2,1,4,0,1,37,5,3,4,3,2,89,2,2,2,2,2,1
31701,48,2,8,2,5827,1,1,4,0,1,9,5,2,0,1,1,42,2,2,2,1,4,2
74016,46,1,36,5,12414,4,1,3,0,1,55,4,1,4,3,2,86,2,2,2,4,3,1
51706,21,2,11,1,5470,2,1,3,2,2,1,4,1,3,2,1,14,2,2,2,4,2,1
61645,43,1,15,2,8912,3,4,3,1,2,71,3,2,4,2,2,74,2,2,2,4,3,1
4422,30,2,5,1,4295,2,3,4,0,2,48,4,3,3,3,1,35,2,2,2,2,2,1
68185,21,1,12,1,6339,3,2,3,0,1,96,2,3,0,2,2,14,2,2,1,2,2,1
41928,59,1,25,4,6250,2,1,3,0,2,92,5,1,1,3,1,70,1,2,2,2,3,1
4780,25,1,16,1,5246,3,2,3,0,2,8,4,3,4,2,1,63,2,2,1,4,1,1
61488,57,2,36,5,9658,4,1,3,3,1,21,2,2,5,2,1,38,2,2,2,1,4,2
6272,40,2,17,2,8088,3,1,3,0,2,71,5,1,0,3,1,70,2,2,2,2,3,2
47809,51,1,22,2,5472,2,1,1,0,2,46,1,1,2,1,1,39,2,1,2,3,4,2
45328,33,2,24,1,3819,3,1,3,0,2,30,2,1,3,3,1,77,2,2,2,2,3,1
66735,24,1,1,4,6463,2,1,3,0,1,85,4,3,2,3,3,61,2,2,2,4,1,1
40975,41,1,22,3,7976,3,3,1,0,2,45,5,3,5,1,3,37,2,2,2,2,4,2
21269,43,2,6,3,3548,1,2,3,2,2,98,4,3,0,3,3,60,2,2,2,2,4,1
5396,32,2,24,5,11991,2,2,3,1,2,28,1,3,2,1,3,40,2,2,2,4,3,1
34952,37,1,20,1,4527,2,1,3,0,2,23,4,3,1,2,2,22,2,2,2,4,3,1
73470,27,2,6,5,9103,1,2,1,2,2,41,2,1,3,2,3,53,2,2,1,2,3,2
55157,30,2,5,3,12050,3,2,3,0,1,96,5,1,3,3,1,36,2,2,2,2,4,1
4414,32,2,17,2,7288,2,1,3,0,1,36,5,3,4,3,2,77,2,2,2,3,3,1
67914,40,1,5,5,8798,3,1,3,2,2,39,5,1,0,2,3,84,2,2,2,2,3,1
51608,42,2,21,2,7194,2,3,3,0,1,51,1,3,6,2,1,40,2,2,1,2,1,2
64134,33,1,14,3,12968,2,1,3,0,1,34,5,3,0,3,1,27,2,2,2,2,3,1
17437,58,2,47,2,6940,2,2,4,0,1,36,2,1,0,3,2,80,2,1,2,2,4,2
6351,41,2,27,4,6653,1,1,1,2,2,1,4,1,4,2,3,56,2,2,2,1,3,2
64061,39,1,12,4,7444,3,4,3,0,2,5,4,2,1,2,1,36,2,1,2,4,4,1
38205,54,1,14,5,7559,1,2,4,1,1,99,2,1,2,2,2,91,2,2,2,2,3,1
6964,21,1,12,1,5116,2,2,4,0,1,44,5,1,0,3,1,49,2,2,2,1,4,1
34223,46,2,6,1,3364,3,1,3,0,1,56,5,1,2,3,1,43,2,2,1,3,3,1
44837,48,2,8,5,6178,3,4,3,0,2,46,5,1,1,2,3,73,2,2,2,2,4,1
25154,48,1,29,2,8224,3,1,3,0,2,62,4,1,1,2,1,66,2,1,2,2,3,1
53316,35,1,5,2,8941,1,2,3,0,2,52,4,3,5,2,2,22,2,2,2,3,4,2
40894,52,1,42,1,3862,3,3,3,2,1,13,3,1,3,3,1,97,2,2,1,2,1,2
32212,24,2,4,2,8848,3,4,1,0,2,12,4,2,3,3,1,12,2,2,2,3,4,1
49209,51,2,24,1,5012,4,1,4,1,1,8,2,1,0,2,1,47,2,2,2,3,4,2
59853,23,2,7,2,10343,2,1,3,1,2,34,2,2,2,2,1,45,1,1,2,2,3,2
52031,53,2,7,2,10064,3,2,3,0,2,43,5,1,1,3,1,42,2,2,2,1,4,1
54131,52,1,9,1,4536,1,3,3,1,2,26,4,3,4,2,1,15,2,2,2,4,4,1
62311,40,1,8,2,9279,3,2,1,1,2,88,1,1,4,3,2,73,2,1,2,2,1,2
20428,34,1,2,2,9343,2,1,3,0,2,1,2,1,4,3,1,5,2,2,2,4,4,2
65509,51,2,10,1,3813,2,1,3,3,1,82,4,3,2,1,1,65,2,2,2,2,1,2
19429,31,1,9,4,6293,2,1,3,4,2,14,2,3,2,3,2,39,2,2,2,2,4,2
19657,28,2,10,4,6292,2,1,3,0,1,67,4,2,0,3,2,67,2,1,2,2,1,2
69186,19,2,1,4,6464,3,2,3,1,2,98,1,3,1,2,3,40,2,2,1,1,3,1
26234,31,1,13,2,7220,4,1,3,0,2,68,1,3,0,2,1,37,2,2,2,1,4,1
17643,27,1,16,2,8286,3,2,3,2,2,76,4,1,0,3,2,77,1,2,2,3,4,2
55006,20,1,7,5,7342,4,2,3,0,1,80,4,3,1,3,2,28,2,2,2,2,1,1
28047,27,2,13,1,4774,1,1,3,0,2,44,4,1,1,3,2,34,2,2,2,4,4,2
54089,34,1,4,4,6225,3,2,3,1,1,33,3,1,0,2,2,6,2,2,2,3,1,1
19380,51,1,4,1,4807,1,1,2,1,1,8,4,3,3,2,1,47,1,2,1,2,4,2
8194,19,1,6,4,6563,3,1,3,0,2,2,5,3,0,2,1,13,2,2,2,3,4,1
61058,21,1,1,2,9285,2,1,3,2,1,50,4,1,3,3,2,11,2,2,2,2,3,1
46239,58,2,35,2,9131,2,1,4,1,2,35,4,2,3,2,2,68,1,2,2,2,1,2
28182,36,2,23,3,11390,3,1,3,1,2,14,2,1,0,2,3,48,2,2,2,2,4,2
66104,49,1,11,5,9583,2,4,3,0,1,38,5,3,0,3,1,56,1,2,2,2,1,2
42248,34,2,17,1,4650,2,2,3,0,2,46,4,1,2,3,1,61,2,2,2,2,4,2
63340,34,1,9,4,6168,3,1,1,0,2,66,5,3,2,1,1,52,2,2,2,2,3,1
58239,55,1,19,5,9636,1,3,1,1,2,68,5,3,4,3,3,75,2,2,1,4,4,1
28439,32,2,17,2,7867,3,2,3,1,2,3,4,3,0,3,2,47,1,2,2,2,2,1
1371,42,1,27,2,7861,4,1,2,1,2,15,2,2,1,1,1,64,2,2,1,4,3,2
5498,56,1,45,2,8498,2,1,3,1,1,57,4,1,0,2,2,113,2,2,2,1,4,2
68570,37,1,10,4,5511,3,1,1,2,2,11,4,3,4,3,1,36,2,2,2,2,2,2
60542,54,2,18,5,10443,1,4,3,0,2,72,5,1,5,2,3,51,2,2,1,2,1,2
29017,27,1,1,2,8973,3,1,4,0,2,16,2,1,5,3,2,37,2,2,1,2,3,1
67940,21,2,10,1,5557,3,1,1,1,2,45,1,1,1,3,3,56,2,2,2,3,3,1
48208,26,2,7,1,5802,3,1,4,1,2,64,5,3,1,2,3,22,2,2,2,2,3,1
38036,43,2,29,4,6534,3,1,3,0,2,11,5,1,1,3,2,58,2,2,2,2,4,1
7384,18,1,7,1,4522,4,3,3,1,1,22,4,3,0,1,2,64,2,2,2,2,4,1
63845,33,2,19,1,4194,3,1,3,1,2,23,5,1,1,3,1,62,2,2,2,3,3,2
70047,24,1,12,5,6823,2,3,3,2,2,17,2,1,0,2,3,81,1,2,2,1,1,2
61283,22,1,14,5,9415,3,2,3,1,2,71,4,1,3,2,1,67,2,2,2,3,4,1
56649,22,2,13,5,11401,1,1,1,2,2,21,1,1,0,1,1,58,2,2,1,1,2,2
8689,32,1,9,3,7440,2,1,2,1,2,13,3,3,4,3,1,53,2,2,2,1,1,1
46757,28,2,17,2,6829,3,1,1,0,1,35,5,3,3,3,1,39,2,2,2,2,1,1
57892,30,1,12,5,10570,2,3,3,0,2,81,3,3,5,2,1,58,2,2,2,2,4,1
28674,40,2,18,2,6485,4,1,3,2,2,55,5,2,1,3,2,19,2,2,2,2,3,1
58308,49,1,3,4,6413,2,1,4,1,2,59,1,1,1,2,2,49,2,2,1,3,1,1
44477,40,2,3,4,6215,4,2,3,0,2,30,2,3,3,3,1,42,1,2,2,4,3,1
66747,39,1,23,2,9281,1,3,3,2,2,13,5,3,3,2,1,94,2,2,2,2,3,1
2039,42,1,12,1,4744,2,1,1,1,2,34,5,3,1,2,3,75,2,2,2,2,2,2
16276,59,2,25,2,7721,2,1,1,2,2,13,4,3,3,2,1,31,2,2,2,4,1,1
53226,55,2,1,1,4166,2,3,3,1,1,6,2,1,2,2,1,69,2,2,2,2,3,2
71744,34,1,26,1,3807,3,1,4,1,2,96,2,1,0,3,2,93,1,2,2,2,3,2
54302,52,2,31,1,4217,3,1,4,2,1,66,5,1,4,2,2,48,2,2,2,2,1,1
59650,41,2,21,1,5059,3,2,3,0,2,76,4,1,0,3,1,29,2,2,2,2,4,1
14656,48,1,9,5,9836,2,3,3,0,1,78,4,2,0,2,1,86,1,2,2,2,1,2
49584,23,1,7,2,8926,2,3,4,0,1,53,4,1,2,2,3,56,2,2,1,1,4,2
55278,39,1,2,1,4515,3,1,2,0,2,7,4,3,0,1,2,52,2,2,2,4,2,1
41010,56,1,4,4,4669,2,3,1,2,1,92,3,1,1,1,2,60,2,2,1,2,1,2
9285,49,1,22,4,6854,4,2,3,1,2,46,4,3,2,2,3,67,1,2,2,4,3,1
14165,49,1,35,2,8039,1,1,4,0,1,67,2,1,1,2,3,65,2,2,2,1,4,1
35000,30,2,15,5,8522,3,1,1,2,2,97,3,3,0,1,2,20,2,2,2,4,4,2
43434,44,2,6,4,5729,3,1,4,1,1,2,4,1,1,2,3,54,2,2,1,4,4,1
45457,28,2,2,2,8236,2,3,2,0,2,97,2,1,1,1,3,40,2,2,2,1,4,2
65519,55,2,17,5,10572,2,1,3,0,2,83,2,1,4,2,1,60,2,2,2,3,3,2
51729,28,2,9,1,5279,3,1,3,0,2,37,5,1,0,3,2,49,2,2,1,2,3,2
2777,49,2,5,3,4994,4,1,3,0,2,73,2,2,1,2,1,17,2,2,1,2,4,1
20154,21,1,1,2,7100,2,2,3,1,2,86,4,1,0,3,1,16,2,2,2,2,3,2
24805,28,2,14,3,6142,1,1,3,0,2,82,4,2,0,3,2,44,2,2,2,3,3,1
7252,44,2,30,1,5305,3,1,1,0,2,77,2,3,1,3,1,45,2,2,2,2,1,1
46908,43,2,35,3,8848,2,1,3,0,2,9,1,3,0,2,3,108,2,2,2,2,4,2
58921,38,2,23,3,8830,3,1,3,1,2,41,4,3,1,3,1,102,1,2,2,3,4,2
41255,57,2,19,5,10861,2,1,1,1,2,41,4,1,2,2,2,93,2,2,2,2,4,1
6392,45,1,35,2,7471,2,1,3,0,1,89,5,3,1,2,3,83,2,2,2,4,1,1
10913,31,1,18,5,7348,3,1,3,0,1,9,2,3,5,2,3,72,2,2,2,2,3,1
40244,57,1,10,3,8112,1,3,1,1,1,24,4,3,2,3,3,67,2,2,2,3,3,1
23498,25,1,7,4,5451,2,4,3,0,2,78,1,3,2,3,1,38,2,2,2,4,4,1
12797,57,1,26,2,8654,4,3,4,0,2,77,1,3,1,3,1,61,2,2,2,2,4,1
13952,59,1,1,1,4444,1,1,3,0,2,19,1,3,2,2,2,51,1,2,2,2,4,2
7299,33,1,5,5,11486,2,1,3,1,1,67,4,1,4,2,1,62,2,2,2,3,1,2
51827,45,1,13,2,7962,4,4,3,2,1,37,4,1,2,2,2,18,2,2,2,2,3,1
16114,52,2,10,2,10644,3,4,4,0,2,67,4,3,2,3,1,12,2,2,2,2,3,1
28237,54,2,20,4,5319,4,3,3,1,2,6,3,2,1,2,1,69,2,2,2,2,3,2
46691,58,2,1,5,9489,2,3,4,0,2,93,5,1,1,2,3,46,2,2,2,2,4,2
40790,59,1,2,5,8963,3,4,1,3,2,25,5,3,4,3,2,4,2,1,2,1,3,1
47835,40,1,15,2,8697,2,1,1,3,1,3,4,1,2,1,1,89,2,2,2,2,2,2
5786,40,1,11,3,7237,3,3,3,3,1,43,3,1,0,2,1,86,2,2,1,2,1,2
35101,52,2,41,1,5539,2,2,3,2,2,40,2,1,0,1,1,102,2,2,2,1,4,2
52966,27,1,7,2,7223,2,1,4,2,1,66,5,2,2,3,1,61,2,2,2,3,1,1
35427,41,2,8,2,8592,3,1,3,0,2,28,2,1,2,3,3,32,1,2,2,2,4,1
44635,38,1,9,1,5068,3,3,3,1,2,50,5,1,0,2,1,56,1,2,1,3,3,2
11436,28,1,5,1,4881,1,4,4,0,1,56,2,3,0,1,2,35,2,2,2,4,3,1
27262,56,1,17,1,5163,2,2,3,2,2,90,1,3,2,2,2,52,2,2,2,2,1,1
25297,54,2,29,3,6957,3,3,2,0,2,20,1,3,2,2,1,39,1,2,2,2,4,2
40270,30,1,17,1,3951,2,1,3,2,1,66,1,2,1,2,3,27,2,2,2,2,1,1
71547,58,2,45,5,10475,4,3,1,1,2,33,2,3,6,3,2,55,2,2,2,2,4,1
11007,24,2,7,4,5979,3,3,3,0,2,28,5,1,1,2,1,37,2,2,2,2,3,2
46107,51,2,18,2,7042,3,2,3,3,2,38,4,1,1,2,3,43,2,2,1,2,2,2
2196,24,2,6,4,5189,3,1,1,0,2,77,1,2,0,3,3,52,2,2,2,3,1,1
70255,54,1,19,2,6206,1,2,1,0,2,64,4,1,1,1,2,31,2,2,1,4,3,1
54940,35,2,20,5,9539,2,4,3,1,2,73,3,3,4,2,1,88,1,2,2,4,4,2
46594,56,1,29,3,6447,3,2,3,2,2,51,2,3,1,1,1,46,2,2,2,2,3,2
63568,21,1,2,5,7259,1,1,4,0,1,98,2,2,1,3,1,61,2,2,2,2,3,2
17532,26,1,4,1,5423,1,1,3,0,2,88,2,3,3,3,1,69,2,2,2,2,4,1
12180,25,2,8,3,9112,3,1,3,0,2,23,1,2,4,2,2,32,2,2,2,2,3,2
49322,40,1,21,1,4000,1,4,1,1,1,14,4,1,0,2,1,88,2,2,2,1,1,1
29439,37,1,15,5,8174,3,4,2,1,1,13,1,3,4,2,1,57,2,2,2,2,1,1
5954,45,2,7,4,5719,3,3,4,1,1,96,5,1,1,3,1,13,1,2,2,4,4,1
44804,26,2,10,2,7201,4,1,2,0,2,75,3,3,4,1,1,13,2,2,2,4,4,2
7028,21,1,7,1,3886,3,2,3,0,2,8,4,3,1,1,3,60,2,2,2,2,3,2
48351,48,2,27,3,11758,1,2,3,3,1,57,4,3,2,1,3,41,2,2,2,2,1,2
5103,27,2,2,4,5786,2,2,3,2,1,50,2,1,2,2,1,16,1,2,2,4,4,2
29414,36,2,10,2,7944,3,3,3,0,2,56,2,1,0,3,2,62,2,2,2,2,2,2
16425,22,2,6,2,9140,1,2,2,2,2,53,1,1,0,3,2,50,1,2,2,1,3,2
43025,21,2,13,4,5279,3,1,3,1,1,15,2,1,2,3,1,92,2,2,2,4,3,1
43459,47,1,39,2,9278,1,1,3,2,2,6,1,1,0,3,3,65,2,2,2,3,1,1
34353,48,1,32,1,4142,2,1,3,1,2,21,1,1,2,2,3,70,2,2,1,2,3,1
39402,52,2,23,5,8327,1,4,4,1,1,50,2,3,0,3,1,65,1,2,1,2,4,2
15042,45,2,19,5,6341,2,2,3,0,1,58,4,2,3,1,2,50,1,2,2,3,4,2
5147,43,1,21,2,8642,1,1,3,2,2,1,5,1,3,3,1,30,2,2,2,3,1,2
46402,30,2,7,5,5790,1,1,1,0,2,13,4,1,0,2,1,33,2,2,2,2,1,2
7168,51,2,12,2,8478,2,3,3,1,1,68,5,1,0,2,1,26,2,1,1,4,2,2
56244,53,1,15,5,8685,3,1,4,4,2,49,2,3,1,3,1,59,2,2,2,4,1,1
13660,55,1,12,3,8569,3,3,2,0,2,77,2,3,4,3,1,69,2,2,2,4,4,1
21185,32,2,18,1,3827,4,1,2,1,2,14,5,1,1,1,2,50,1,2,2,4,1,2
58245,30,2,10,2,8402,1,1,3,1,1,5,2,1,1,2,1,32,1,2,2,2,1,2
69077,50,1,13,3,3047,3,3,3,0,2,39,4,3,3,3,3,39,2,2,2,3,1,1
18776,51,2,7,3,9609,1,3,3,1,2,34,4,1,0,2,3,11,2,2,2,1,3,2
18501,34,1,23,2,6717,3,3,4,2,1,16,4,3,0,1,1,83,2,2,2,2,4,1
18113,40,2,8,2,8252,3,4,3,4,1,45,4,1,0,1,1,37,2,2,2,2,4,2
43182,27,1,12,1,4089,2,1,3,3,2,59,1,1,5,3,2,46,2,2,2,3,4,2
9315,32,1,21,2,7217,1,3,3,4,1,42,4,2,0,1,1,55,1,2,2,3,4,2
13854,37,2,22,1,5613,2,1,3,0,2,85,1,1,3,2,1,88,1,2,2,2,1,2
38501,37,2,5,5,10237,3,2,3,2,2,97,4,1,3,2,1,47,1,2,2,2,4,2
47546,50,1,15,1,4882,2,3,4,2,2,53,4,3,5,3,1,16,2,2,2,2,1,1
197,49,2,4,5,10094,3,3,3,1,2,55,1,1,0,2,1,66,2,2,2,2,1,1
5119,52,2,19,2,9087,2,1,1,0,2,58,4,1,0,3,2,25,1,1,2,2,3,2
53492,35,1,7,4,5827,2,1,3,3,2,11,2,3,0,3,1,59,2,2,1,3,2,1
41538,40,1,6,2,9929,2,1,3,0,1,36,2,3,3,2,1,23,2,1,2,2,4,1
5908,32,2,22,5,7514,3,1,3,0,2,6,5,1,0,2,1,47,2,2,2,2,4,2
47537,32,2,18,1,4339,2,1,1,2,2,10,2,1,3,2,3,28,2,2,2,1,4,2
60919,32,1,14,4,6061,1,2,4,0,1,63,2,3,0,3,1,33,2,2,2,2,4,1
73586,46,2,11,1,4787,2,1,4,0,1,2,5,1,2,2,3,46,2,2,2,2,2,2
10747,50,1,31,3,7817,1,4,1,0,2,99,1,2,1,2,2,110,2,2,2,3,1,2
10065,50,2,42,5,7952,3,3,3,1,2,91,1,3,1,2,2,99,2,2,2,2,3,1
68529,56,1,25,4,6063,2,4,3,3,1,49,4,3,3,3,3,40,2,2,2,2,4,1
43628,51,1,40,1,4710,2,1,3,4,1,53,5,3,1,1,1,82,2,2,1,2,4,2
62894,24,1,8,1,4546,3,4,4,4,2,38,1,1,1,3,2,74,2,1,2,1,4,2
73323,32,2,3,2,8077,2,4,3,1,1,96,5,1,3,3,2,10,2,2,2,2,1,2
26113,43,2,35,1,4548,3,4,3,1,2,94,2,2,3,3,3,59,2,2,2,1,3,1
54391,32,2,14,1,3861,3,3,3,1,2,31,2,1,2,3,2,93,2,2,2,1,4,1
73699,58,2,29,1,3501,2,2,2,4,1,13,2,3,2,3,3,61,2,2,2,1,1,1
8973,43,1,19,3,4441,3,2,3,2,1,46,1,1,0,3,2,66,2,2,2,3,1,1
27063,44,2,17,4,6674,1,1,3,0,2,32,4,1,0,3,1,94,2,2,2,2,3,2
12499,59,1,3,2,8616,1,2,3,0,2,76,5,2,1,2,2,47,2,2,1,4,4,1
57240,46,2,21,5,8092,3,3,1,1,2,78,4,1,5,3,2,61,2,2,2,2,3,2
16086,35,1,19,5,9099,2,2,4,0,2,3,5,3,0,2,1,23,1,2,1,4,3,2
57498,22,1,6,3,12774,2,3,3,0,2,95,2,1,0,3,1,82,1,2,2,3,3,2
25678,36,2,15,5,7927,4,1,2,0,2,62,4,3,6,2,3,60,2,2,2,2,4,2
5399,52,2,29,5,9351,4,2,3,0,2,87,1,1,4,2,2,34,2,2,2,2,1,2
26921,50,2,36,2,6932,2,1,4,3,2,82,2,1,1,3,1,113,2,2,2,2,1,2
24789,39,2,18,1,4278,1,1,3,2,2,17,2,3,3,1,3,94,2,2,2,1,3,2
10344,32,1,5,5,9715,4,1,3,0,1,35,3,3,3,2,3,37,1,2,2,3,1,2
21539,41,1,16,1,4419,3,1,3,1,2,50,5,1,3,3,1,17,1,2,2,2,4,2
49035,47,1,8,5,8756,2,1,3,1,2,54,2,1,0,2,1,69,2,2,2,2,3,2
58333,41,1,24,3,8784,3,1,3,0,2,92,2,1,2,2,3,102,2,2,2,2,1,2
60726,48,1,1,3,9828,2,4,4,0,1,4,1,1,4,3,1,64,2,2,2,4,3,2
21483,48,2,2,5,11310,3,2,3,0,2,58,1,1,0,1,2,52,1,2,2,3,2,2
25077,26,2,17,1,4037,1,2,3,1,1,79,1,3,1,2,3,93,2,2,1,1,3,1
26164,23,1,12,1,5511,1,4,3,4,1,57,1,3,1,2,1,85,2,2,2,2,3,2
66848,35,2,17,4,6052,2,4,4,0,2,86,2,1,1,1,1,73,2,2,2,2,3,2
69390,41,1,30,2,7279,3,1,4,0,2,38,4,1,2,2,1,107,2,2,2,4,3,1
58365,43,2,32,5,8904,2,1,3,0,2,35,4,2,3,3,1,70,1,2,2,3,4,2
36404,20,2,2,1,4076,3,2,3,0,2,85,2,3,0,3,1,42,2,2,2,3,4,1
66793,47,2,5,1,3267,3,1,3,0,2,2,2,1,2,3,2,31,2,1,2,3,1,1
39806,31,2,3,4,5955,3,4,3,2,2,67,2,2,1,3,1,49,2,2,1,2,3,2
20549,56,2,30,4,6030,2,1,4,2,2,3,5,1,4,3,1,78,2,2,2,1,3,2
52091,31,1,4,5,8160,3,4,3,2,2,27,4,1,4,2,1,80,2,2,2,2,3,1
70166,49,1,26,1,3459,1,1,3,2,2,94,4,1,0,1,3,56,2,2,2,2,4,2
24781,52,2,25,2,8931,3,1,3,2,2,6,2,2,2,1,1,63,2,2,2,1,3,2
50004,23,2,1,4,5541,2,1,3,1,2,41,5,1,3,3,2,41,2,2,2,2,4,2
56271,22,1,10,2,7993,2,1,4,2,1,53,2,2,1,1,1,77,2,2,2,3,1,1
40007,56,2,9,2,8678,4,2,4,0,2,22,5,3,0,1,3,49,2,2,2,4,3,1
70983,26,1,12,2,7175,1,3,1,0,1,16,5,2,0,2,2,82,2,2,2,2,3,2
42778,42,1,27,2,7816,2,2,4,0,1,70,2,1,5,1,2,75,1,2,2,3,1,2
30992,54,1,24,2,8410,3,3,3,0,2,50,2,1,0,2,3,27,2,2,2,3,4,1
21862,50,1,3,1,3260,2,1,4,0,2,94,2,3,1,2,3,68,2,2,1,2,4,1
